Date,Open,High,Low,Close,Adj Close,Volume
2014-08-22,1222.000000,1234.099976,1217.900024,1232.099976,1065.973022,3096238
2014-08-25,1235.000000,1264.250000,1233.449951,1261.025024,1090.998047,3143512
2014-08-26,1264.500000,1275.000000,1250.000000,1266.900024,1096.081055,1815490
2014-08-27,1267.000000,1283.699951,1257.025024,1274.974976,1103.067017,1435460
2014-08-28,1273.500000,1274.650024,1256.500000,1261.175049,1091.127808,1766288
2014-09-01,1262.699951,1280.000000,1261.525024,1268.574951,1097.529785,810148
2014-09-02,1272.900024,1277.400024,1257.050049,1268.949951,1097.854126,1407940
2014-09-03,1269.500000,1308.000000,1269.500000,1303.199951,1127.486328,3061690
2014-09-04,1311.000000,1313.724976,1288.724976,1292.375000,1118.121094,1701598
2014-09-05,1299.949951,1310.900024,1291.525024,1299.300049,1124.112183,1467060
2014-09-08,1306.000000,1325.000000,1299.525024,1321.349976,1143.189331,1697342
2014-09-09,1326.000000,1333.500000,1312.550049,1315.625000,1138.236328,1418098
2014-09-10,1319.000000,1321.375000,1295.599976,1300.074951,1124.782959,1258768
2014-09-11,1305.000000,1312.199951,1295.750000,1299.175049,1124.003906,1075622
2014-09-12,1305.000000,1312.175049,1296.599976,1303.800049,1128.005493,1196210
2014-09-15,1307.000000,1309.300049,1277.000000,1279.150024,1106.679321,1151544
2014-09-16,1283.000000,1287.500000,1272.000000,1275.425049,1103.456543,1535608
2014-09-17,1280.500000,1302.375000,1280.500000,1295.599976,1120.911377,1657700
2014-09-18,1295.849976,1325.900024,1290.500000,1321.150024,1143.016479,1483078
2014-09-19,1321.500000,1370.000000,1321.000000,1357.099976,1174.118896,3587864
2014-09-22,1357.000000,1367.000000,1338.125000,1360.900024,1177.406738,999584
2014-09-23,1362.000000,1391.224976,1341.650024,1344.099976,1162.871704,2055990
2014-09-24,1346.500000,1353.474976,1316.375000,1321.500000,1143.318970,2442132
2014-09-25,1330.474976,1362.500000,1330.000000,1354.300049,1171.696655,2473158
2014-09-26,1355.000000,1362.449951,1335.050049,1342.000000,1161.054810,1612712
2014-09-29,1347.699951,1387.724976,1337.650024,1383.974976,1197.370483,2089534
2014-09-30,1386.474976,1388.324951,1354.074951,1368.300049,1183.809082,2788954
2014-10-01,1376.000000,1401.000000,1368.500000,1387.800049,1200.680054,2142022
2014-10-07,1369.800049,1419.849976,1362.800049,1365.675049,1181.537720,3457674
2014-10-08,1369.000000,1369.974976,1324.625000,1341.599976,1160.708984,1962442
2014-10-09,1354.000000,1361.650024,1343.250000,1353.025024,1170.593506,1685176
2014-10-10,1353.000000,1363.724976,1334.250000,1339.250000,1158.675537,2344362
2014-10-13,1340.000000,1362.400024,1335.000000,1358.275024,1175.135498,2209532
2014-10-14,1365.000000,1367.849976,1339.400024,1349.599976,1167.630615,2369406
2014-10-15,1349.599976,1349.599976,1349.599976,1349.599976,1167.630615,0
2014-10-16,1365.000000,1379.300049,1332.125000,1339.050049,1158.502686,3848014
2014-10-17,1237.500000,1255.675049,1215.000000,1220.574951,1056.002197,9892812
2014-10-20,1245.000000,1246.800049,1208.974976,1211.650024,1048.280029,3399242
2014-10-21,1212.925049,1221.875000,1207.500000,1216.699951,1052.649658,1950732
2014-10-22,1242.500000,1244.500000,1222.550049,1225.925049,1060.630493,2067664
2014-10-27,1259.500000,1259.849976,1222.474976,1228.574951,1062.923218,2797208
2014-10-28,1242.449951,1242.449951,1226.724976,1239.300049,1072.202026,2289958
2014-10-29,1237.500000,1257.000000,1236.500000,1253.025024,1086.267944,2425016
2014-10-30,1260.900024,1287.449951,1254.500000,1279.099976,1108.872925,4111292
2014-10-31,1280.500000,1310.000000,1280.500000,1303.925049,1130.394287,3170070
2014-11-03,1324.500000,1324.500000,1290.250000,1295.175049,1122.808594,2541632
2014-11-05,1319.000000,1319.000000,1295.000000,1299.750000,1126.774536,2310642
2014-11-07,1302.400024,1307.849976,1278.500000,1286.425049,1115.222656,2126740
2014-11-10,1287.550049,1291.000000,1275.500000,1284.824951,1113.835449,1541964
2014-11-11,1289.000000,1297.000000,1277.699951,1290.349976,1118.625610,1249940
2014-11-12,1290.000000,1305.500000,1287.500000,1295.875000,1123.415405,1320582
2014-11-13,1297.500000,1302.449951,1282.574951,1294.224976,1121.984985,1645540
2014-11-14,1292.599976,1305.574951,1287.500000,1303.224976,1129.786987,1457174
2014-11-17,1297.550049,1312.500000,1296.125000,1309.150024,1134.923584,1570552
2014-11-18,1310.000000,1313.324951,1289.875000,1292.925049,1120.858154,1467026
2014-11-19,1299.000000,1299.000000,1278.724976,1286.875000,1115.613159,1865746
2014-11-20,1294.000000,1305.125000,1280.275024,1302.724976,1129.353638,1795386
2014-11-21,1304.000000,1320.000000,1293.324951,1311.074951,1136.592407,2001594
2014-11-24,1311.000000,1332.500000,1311.000000,1328.849976,1152.001587,1942766
2014-11-25,1330.000000,1339.699951,1308.000000,1318.000000,1142.595947,2371684
2014-11-26,1315.025024,1328.175049,1307.500000,1313.650024,1138.824707,1584800
2014-11-27,1313.650024,1334.000000,1312.650024,1326.650024,1150.094604,1732418
2014-11-28,1329.175049,1345.949951,1317.675049,1321.500000,1145.630005,1989768
2014-12-01,1325.250000,1350.000000,1322.625000,1346.474976,1167.281006,1896354
2014-12-02,1346.500000,1355.474976,1324.675049,1328.650024,1151.828369,1436572
2014-12-03,1335.949951,1336.699951,1309.250000,1317.675049,1142.314331,3094670
2014-12-04,1332.000000,1333.500000,1314.949951,1318.974976,1143.441284,1285308
2014-12-05,1320.449951,1324.900024,1286.074951,1289.474976,1117.867065,2359676
2014-12-08,1297.500000,1297.500000,1250.824951,1256.400024,1089.193726,3232574
2014-12-09,1258.000000,1279.500000,1254.550049,1257.425049,1090.082642,2487940
2014-12-10,1257.500000,1265.949951,1248.099976,1253.949951,1087.069824,2087970
2014-12-11,1250.300049,1261.449951,1243.500000,1246.074951,1080.242920,1938822
2014-12-12,1250.000000,1260.000000,1211.324951,1225.349976,1062.276123,2380786
2014-12-15,1192.449951,1192.500000,1176.125000,1179.324951,1022.376038,3487788
2014-12-16,1175.000000,1229.625000,1172.500000,1221.525024,1058.960083,3339140
2014-12-17,1226.699951,1235.000000,1202.625000,1222.050049,1059.415039,2287076
2014-12-18,1227.550049,1234.250000,1217.400024,1230.349976,1066.610474,1481444
2014-12-19,1235.650024,1261.875000,1234.000000,1255.275024,1088.218384,1903130
2014-12-22,1263.000000,1264.500000,1237.199951,1256.699951,1089.453613,1643954
2014-12-23,1250.000000,1268.324951,1247.300049,1258.349976,1090.884277,1266476
2014-12-24,1257.500000,1260.425049,1232.824951,1239.949951,1074.932983,3288972
2014-12-26,1243.000000,1255.000000,1232.500000,1252.500000,1085.813110,626206
2014-12-29,1254.000000,1268.474976,1253.500000,1261.449951,1093.571655,778920
2014-12-30,1262.500000,1271.224976,1258.000000,1265.025024,1096.670776,701342
2014-12-31,1266.349976,1283.199951,1262.500000,1279.125000,1108.894409,1573792
2015-01-01,1283.500000,1283.500000,1270.500000,1272.775024,1103.389526,366830
2015-01-02,1275.500000,1295.474976,1275.300049,1289.724976,1118.083862,925740
2015-01-05,1290.500000,1299.949951,1262.324951,1270.125000,1101.091919,1754242
2015-01-06,1264.550049,1264.550049,1220.000000,1223.300049,1060.498535,2423784
2015-01-07,1235.000000,1239.574951,1203.724976,1208.849976,1047.971924,2636332
2015-01-08,1221.199951,1224.500000,1210.275024,1221.900024,1059.285034,1565408
2015-01-09,1227.500000,1259.949951,1225.000000,1256.150024,1088.976929,3197642
2015-01-12,1258.500000,1264.000000,1240.125000,1254.849976,1087.849854,1596006
2015-01-13,1260.000000,1265.199951,1240.050049,1248.949951,1082.735352,1468432
2015-01-14,1258.000000,1265.900024,1250.250000,1260.974976,1093.160278,1787096
2015-01-15,1266.500000,1290.875000,1261.625000,1269.550049,1100.593750,5009920
2015-01-16,1271.849976,1272.500000,1242.150024,1266.074951,1097.581055,5293830
2015-01-19,1268.000000,1275.500000,1251.500000,1255.500000,1088.413574,1135074
2015-01-20,1260.000000,1265.000000,1241.625000,1250.224976,1083.840576,2058566
2015-01-21,1261.000000,1261.000000,1244.125000,1256.900024,1089.627197,2310480
2015-01-22,1258.250000,1260.625000,1247.750000,1256.775024,1089.518921,2113214
2015-01-23,1257.000000,1266.025024,1248.050049,1251.800049,1085.205933,3150380
2015-01-27,1256.175049,1257.500000,1244.775024,1251.025024,1086.704468,2738736
2015-01-28,1251.500000,1272.449951,1251.449951,1269.800049,1103.013428,3121980
2015-01-29,1269.000000,1284.349976,1256.449951,1272.324951,1105.206665,3734392
2015-01-30,1280.349976,1287.500000,1235.000000,1241.025024,1078.017944,5817402
2015-02-02,1241.000000,1260.724976,1231.025024,1257.099976,1091.981689,3181802
2015-02-03,1255.824951,1282.500000,1253.550049,1279.125000,1111.113403,2345054
2015-02-04,1284.000000,1285.849976,1251.050049,1257.150024,1092.024902,2245418
2015-02-05,1260.000000,1295.849976,1259.500000,1276.199951,1108.572388,4530168
2015-02-06,1276.500000,1297.400024,1275.425049,1287.875000,1118.714111,2136416
2015-02-09,1280.750000,1284.550049,1250.000000,1256.449951,1091.416748,2076432
2015-02-10,1255.000000,1263.125000,1216.500000,1220.574951,1060.253784,3799054
2015-02-11,1227.525024,1243.625000,1223.625000,1229.949951,1068.397461,2937522
2015-02-12,1239.900024,1239.900024,1223.500000,1231.074951,1069.375000,3107980
2015-02-13,1235.000000,1273.875000,1230.125000,1269.375000,1102.644043,4158326
2015-02-16,1280.000000,1297.500000,1277.500000,1292.400024,1122.644775,2364392
2015-02-18,1292.525024,1321.500000,1282.625000,1317.824951,1144.730225,2660014
2015-02-19,1318.000000,1343.650024,1317.500000,1340.525024,1164.448608,2618002
2015-02-20,1349.400024,1349.400024,1321.125000,1337.775024,1162.059937,1801588
2015-02-23,1335.500000,1361.000000,1335.500000,1348.324951,1171.223999,1614892
2015-02-24,1347.000000,1365.000000,1339.500000,1352.375000,1174.741943,2199922
2015-02-25,1355.000000,1361.000000,1333.925049,1336.099976,1160.604736,1767994
2015-02-26,1339.500000,1346.375000,1312.675049,1328.224976,1153.764038,1991994
2015-02-27,1329.724976,1337.875000,1308.150024,1331.175049,1156.326904,2877376
2015-02-28,null,null,null,null,null,null
2015-03-02,1339.849976,1354.474976,1326.275024,1334.699951,1159.388916,2176038
2015-03-03,1341.000000,1395.000000,1338.074951,1388.000000,1205.687866,3424308
2015-03-04,1394.000000,1406.050049,1357.824951,1373.000000,1192.657959,3862994
2015-03-05,1375.000000,1385.349976,1340.525024,1348.224976,1171.137329,2173514
2015-03-09,1320.000000,1339.900024,1305.000000,1323.400024,1149.572998,2883174
2015-03-10,1324.449951,1339.125000,1297.625000,1321.349976,1147.792114,3037052
2015-03-11,1321.000000,1329.974976,1298.900024,1303.275024,1132.091675,2240200
2015-03-12,1311.949951,1312.449951,1295.050049,1309.525024,1137.520386,1827636
2015-03-13,1319.000000,1319.974976,1287.500000,1291.175049,1121.580566,1586838
2015-03-16,1292.599976,1305.000000,1276.000000,1281.150024,1112.872559,1556296
2015-03-17,1291.250000,1303.349976,1278.875000,1291.849976,1122.167236,1267318
2015-03-18,1295.474976,1299.724976,1275.849976,1279.675049,1111.591431,1255170
2015-03-19,1288.000000,1302.925049,1284.050049,1298.125000,1127.617920,2448964
2015-03-20,1298.000000,1309.000000,1289.425049,1305.474976,1134.002441,1963908
2015-03-23,1308.000000,1315.500000,1303.000000,1308.574951,1136.695313,1566608
2015-03-24,1315.000000,1318.500000,1291.050049,1295.650024,1125.468018,2394878
2015-03-25,1295.699951,1307.000000,1272.599976,1286.875000,1117.845459,2224858
2015-03-26,1276.650024,1293.349976,1250.500000,1256.550049,1091.503418,3091642
2015-03-27,1265.500000,1285.949951,1252.050049,1257.400024,1092.241943,2751776
2015-03-30,1262.500000,1284.949951,1260.000000,1282.074951,1113.676025,1339006
2015-03-31,1284.724976,1284.724976,1260.500000,1276.974976,1109.245728,2427028
2015-04-01,1279.000000,1281.800049,1261.125000,1271.324951,1104.337769,2075758
2015-04-06,1279.000000,1281.449951,1250.050049,1273.650024,1106.357544,1568542
2015-04-07,1281.224976,1299.500000,1272.000000,1292.500000,1122.731812,1886922
2015-04-08,1297.000000,1328.250000,1295.425049,1320.699951,1147.227661,1652134
2015-04-09,1329.500000,1343.724976,1317.574951,1332.275024,1157.282349,2544450
2015-04-10,1324.250000,1335.400024,1314.000000,1326.875000,1152.591553,1815544
2015-04-13,1332.000000,1332.500000,1314.000000,1327.750000,1153.351807,1308642
2015-04-15,1327.349976,1356.949951,1304.699951,1313.875000,1141.298950,2913934
2015-04-16,1313.474976,1313.500000,1285.675049,1291.400024,1121.776245,3217570
2015-04-17,1278.550049,1280.000000,1235.000000,1237.425049,1074.890747,9668742
2015-04-20,1240.025024,1241.949951,1212.425049,1214.400024,1054.890259,2890722
2015-04-21,1214.400024,1226.000000,1200.500000,1213.525024,1054.130005,2546032
2015-04-22,1215.750000,1236.500000,1203.775024,1222.550049,1061.969482,4186812
2015-04-23,1236.000000,1239.900024,1215.849976,1228.625000,1067.246460,4342990
2015-04-24,1227.650024,1257.000000,1223.775024,1246.525024,1082.795288,3625158
2015-04-27,1249.750000,1260.000000,1243.000000,1250.099976,1085.900757,2733052
2015-04-28,1255.000000,1255.000000,1227.550049,1247.500000,1083.642212,3088298
2015-04-29,1242.000000,1247.500000,1225.525024,1243.650024,1080.298462,2019620
2015-04-30,1240.000000,1245.000000,1213.550049,1231.849976,1070.048096,3738054
2015-05-04,1245.500000,1252.400024,1228.599976,1240.775024,1077.800659,1890630
2015-05-05,1250.500000,1268.224976,1250.000000,1258.925049,1093.566650,3255070
2015-05-06,1257.500000,1257.500000,1227.900024,1231.525024,1069.765747,3394406
2015-05-07,1232.449951,1276.875000,1226.849976,1272.625000,1105.467163,3205028
2015-05-08,1280.000000,1294.000000,1258.150024,1263.625000,1097.649780,3003664
2015-05-11,1267.500000,1281.525024,1262.500000,1278.000000,1110.136597,2573082
2015-05-12,1280.000000,1282.500000,1256.500000,1261.449951,1095.759888,2467386
2015-05-13,1273.500000,1273.500000,1240.224976,1257.699951,1092.502563,1863774
2015-05-14,1260.000000,1260.000000,1242.500000,1249.625000,1085.488159,1309050
2015-05-15,1257.500000,1266.199951,1250.500000,1255.574951,1090.656738,1461454
2015-05-18,1257.050049,1262.625000,1248.550049,1260.199951,1094.674194,4507752
2015-05-19,1259.699951,1265.000000,1248.375000,1256.349976,1091.330078,1957722
2015-05-20,1260.000000,1284.949951,1258.449951,1278.525024,1110.592163,1897814
2015-05-21,1278.500000,1290.000000,1274.074951,1277.750000,1109.919189,1579578
2015-05-22,1275.000000,1314.375000,1269.625000,1308.949951,1137.020874,2691632
2015-05-25,1310.000000,1318.449951,1292.849976,1300.500000,1129.680664,982978
2015-05-26,1302.500000,1311.625000,1294.449951,1304.425049,1133.090332,1961740
2015-05-27,1304.000000,1316.574951,1296.000000,1307.625000,1135.869873,1620690
2015-05-28,1301.949951,1311.500000,1291.125000,1304.750000,1133.372803,2763608
2015-05-29,1308.500000,1324.300049,1298.625000,1305.150024,1133.720093,4423532
2015-06-01,1304.724976,1323.550049,1304.175049,1308.875000,1136.955811,882264
2015-06-02,1308.000000,1315.000000,1295.250000,1299.949951,1129.203125,3935820
2015-06-03,1302.000000,1312.800049,1295.250000,1305.449951,1133.980957,1804684
2015-06-04,1308.550049,1311.400024,1294.250000,1302.824951,1131.700439,4131468
2015-06-05,1296.000000,1304.500000,1285.000000,1287.925049,1129.157837,2308534
2015-06-08,1295.000000,1295.000000,1280.824951,1288.724976,1129.859375,1570320
2015-06-09,1292.500000,1295.000000,1275.500000,1280.824951,1122.933105,2578914
2015-06-10,1283.000000,1305.000000,1281.900024,1300.375000,1140.073242,2763350
2015-06-11,1302.750000,1306.500000,1278.375000,1285.650024,1127.163330,1847336
2015-06-12,1285.949951,1294.474976,1238.400024,1252.900024,1098.450928,2571456
2015-06-15,1252.650024,1260.224976,1240.500000,1252.400024,1098.012085,2525176
2015-06-16,1250.000000,1259.650024,1247.224976,1256.000000,1101.168701,1267396
2015-06-17,1260.500000,1264.574951,1250.900024,1256.900024,1101.957642,1975720
2015-06-18,1257.500000,1273.150024,1254.000000,1265.025024,1109.081055,2165046
2015-06-19,1267.500000,1277.500000,1263.550049,1274.775024,1117.629150,1999610
2015-06-22,1273.500000,1300.000000,1273.500000,1295.750000,1136.018555,1102002
2015-06-23,1300.000000,1304.000000,1283.599976,1287.300049,1128.609863,898318
2015-06-24,1290.000000,1293.949951,1279.425049,1285.150024,1126.724976,1170246
2015-06-25,1281.000000,1286.500000,1272.074951,1275.000000,1117.826660,1930992
2015-06-26,1275.099976,1298.175049,1275.099976,1296.400024,1136.588379,1290102
2015-06-29,1286.000000,1302.000000,1271.699951,1296.449951,1136.632080,1372756
2015-06-30,1292.500000,1294.375000,1270.000000,1275.474976,1118.242432,1549952
2015-07-01,1281.949951,1304.000000,1278.375000,1296.550049,1136.719849,1279708
2015-07-02,1300.000000,1301.474976,1285.525024,1288.875000,1129.990723,1445880
2015-07-03,1286.525024,1305.000000,1285.000000,1301.949951,1141.454224,963470
2015-07-06,1290.150024,1322.500000,1290.150024,1316.650024,1154.341919,1182338
2015-07-07,1316.375000,1323.449951,1301.500000,1308.125000,1146.867920,1642836
2015-07-08,1298.974976,1310.849976,1290.250000,1297.550049,1137.596680,2667850
2015-07-09,1297.500000,1299.125000,1253.324951,1261.250000,1105.771240,3934122
2015-07-10,1279.500000,1279.500000,1227.500000,1237.175049,1084.663818,8263654
2015-07-13,1237.699951,1259.300049,1237.699951,1254.775024,1100.094604,2280308
2015-07-14,1255.500000,1257.500000,1245.000000,1249.750000,1095.688843,1703274
2015-07-15,1250.500000,1274.974976,1250.000000,1272.875000,1115.963501,2003660
2015-07-16,1271.849976,1279.425049,1263.300049,1270.099976,1113.530151,1456608
2015-07-17,1273.400024,1285.050049,1271.650024,1282.199951,1124.138794,1070526
2015-07-20,1282.000000,1291.949951,1275.949951,1289.574951,1133.034790,853786
2015-07-21,1288.000000,1300.175049,1277.550049,1280.699951,1125.237061,1274500
2015-07-22,1280.500000,1284.500000,1260.525024,1264.025024,1110.586060,1320628
2015-07-23,1258.750000,1268.925049,1241.500000,1244.300049,1093.255737,1496780
2015-07-24,1248.750000,1258.250000,1246.050049,1252.574951,1100.525879,1574972
2015-07-27,1244.000000,1252.500000,1240.574951,1248.525024,1096.967529,2003738
2015-07-28,1249.750000,1259.500000,1246.074951,1251.025024,1099.164307,1891188
2015-07-29,1255.500000,1257.525024,1241.750000,1253.375000,1101.228882,2413318
2015-07-30,1258.025024,1258.400024,1236.400024,1240.324951,1089.763184,2770574
2015-07-31,1244.949951,1259.500000,1243.500000,1255.375000,1102.986328,1963776
2015-08-03,1251.699951,1262.500000,1250.449951,1254.800049,1102.481201,1179324
2015-08-04,1255.199951,1261.500000,1243.000000,1254.449951,1102.173462,2342692
2015-08-05,1260.000000,1275.000000,1255.500000,1273.574951,1118.977051,988994
2015-08-06,1282.500000,1291.500000,1275.050049,1286.650024,1130.464600,2211366
2015-08-07,1286.500000,1286.500000,1273.500000,1276.025024,1121.129150,1188506
2015-08-10,1286.000000,1294.500000,1278.300049,1286.050049,1129.937622,1431182
2015-08-11,1289.000000,1305.000000,1271.050049,1302.099976,1144.039307,2200306
2015-08-12,1301.550049,1345.699951,1301.000000,1335.849976,1173.692505,3479784
2015-08-13,1335.000000,1342.000000,1278.000000,1317.800049,1157.833496,1406426
2015-08-14,1319.000000,1359.675049,1318.550049,1351.599976,1187.530762,2293964
2015-08-17,1345.050049,1348.400024,1327.500000,1342.375000,1179.425415,773644
2015-08-18,1353.449951,1374.949951,1345.000000,1370.449951,1204.092163,1916926
2015-08-19,1375.000000,1376.425049,1360.949951,1366.800049,1200.885498,1690070
2015-08-20,1372.500000,1372.500000,1336.000000,1343.425049,1180.348022,2349298
2015-08-21,1356.000000,1364.949951,1327.550049,1338.074951,1175.647217,3536080
2015-08-24,1319.500000,1322.500000,1284.550049,1289.324951,1132.815308,4692344
2015-08-25,1293.949951,1311.000000,1267.750000,1283.574951,1127.763184,3925800
2015-08-26,1279.025024,1319.500000,1255.974976,1288.375000,1131.980347,3216158
2015-08-27,1307.449951,1307.449951,1272.900024,1287.324951,1131.057739,5264798
2015-08-28,1304.500000,1304.500000,1278.849976,1285.425049,1129.388306,2744152
2015-08-31,1295.000000,1295.000000,1265.525024,1282.025024,1126.401245,3692044
2015-09-01,1278.000000,1305.599976,1265.000000,1268.699951,1114.693726,2987602
2015-09-02,1279.849976,1310.224976,1274.000000,1295.900024,1138.591919,3765950
2015-09-03,1298.050049,1307.500000,1288.125000,1302.800049,1144.654297,2265074
2015-09-04,1305.699951,1307.449951,1269.574951,1273.724976,1119.108154,2426396
2015-09-07,1276.500000,1279.974976,1266.349976,1269.875000,1115.725952,1759184
2015-09-08,1272.500000,1282.050049,1261.750000,1270.150024,1115.967896,1787746
2015-09-09,1281.474976,1287.000000,1272.000000,1274.875000,1120.119019,2045076
2015-09-10,1271.000000,1289.250000,1263.500000,1272.699951,1118.208130,2665818
2015-09-11,1273.250000,1284.199951,1270.300049,1276.000000,1121.107178,1592672
2015-09-14,1282.500000,1282.500000,1271.500000,1275.824951,1120.953613,1589318
2015-09-15,1275.824951,1279.449951,1268.000000,1268.625000,1114.627686,1379900
2015-09-16,1277.500000,1282.500000,1270.525024,1275.175049,1120.382690,1756816
2015-09-18,1282.500000,1293.000000,1269.500000,1275.625000,1120.778442,2455294
2015-09-21,1275.000000,1278.550049,1266.599976,1275.525024,1120.690308,1108840
2015-09-22,1278.750000,1286.199951,1245.000000,1263.400024,1110.036987,2081246
2015-09-23,1267.150024,1278.875000,1256.300049,1266.324951,1112.606567,1228352
2015-09-24,1267.750000,1295.000000,1264.949951,1290.199951,1133.583496,2354254
2015-09-28,1297.000000,1309.500000,1289.750000,1296.849976,1139.426636,2366812
2015-09-29,1291.675049,1317.000000,1284.925049,1294.125000,1137.032349,3325952
2015-09-30,1321.849976,1321.849976,1285.474976,1294.025024,1136.945068,3368336
2015-10-01,1299.500000,1324.974976,1296.099976,1322.300049,1161.787231,2834408
2015-10-05,1326.349976,1385.000000,1326.349976,1355.824951,1191.242798,4807306
2015-10-06,1362.500000,1363.000000,1342.000000,1350.000000,1186.124634,3979590
2015-10-07,1346.974976,1358.500000,1323.474976,1326.974976,1165.894653,2065530
2015-10-08,1335.000000,1339.175049,1310.000000,1316.900024,1157.042969,2357550
2015-10-09,1325.250000,1325.300049,1304.000000,1314.824951,1155.219360,2249724
2015-10-12,1327.500000,1330.175049,1293.500000,1296.300049,1138.943359,2455912
2015-10-13,1301.400024,1306.000000,1283.800049,1299.275024,1141.557495,6179712
2015-10-14,1274.000000,1274.000000,1240.000000,1241.849976,1091.102661,8337128
2015-10-15,1245.000000,1251.750000,1232.500000,1233.875000,1084.096069,3215710
2015-10-16,1240.449951,1246.000000,1235.000000,1236.000000,1085.962891,2333828
2015-10-19,1245.000000,1247.474976,1227.925049,1244.375000,1093.321655,3130642
2015-10-20,1248.125000,1265.000000,1247.800049,1263.375000,1110.014893,2695084
2015-10-21,1267.500000,1271.000000,1261.125000,1265.000000,1116.302612,1929688
2015-10-23,1274.000000,1274.000000,1263.650024,1268.574951,1121.896118,2335398
2015-10-26,1274.500000,1274.500000,1257.550049,1268.275024,1121.630737,1414630
2015-10-27,1265.025024,1272.449951,1260.175049,1265.550049,1119.221191,1530420
2015-10-28,1255.025024,1266.775024,1255.025024,1264.550049,1118.336548,1255342
2015-10-29,1266.775024,1267.699951,1245.025024,1247.675049,1103.412720,3130316
2015-10-30,1250.000000,1255.949951,1242.500000,1247.599976,1103.346191,1516696
2015-11-02,1250.000000,1261.400024,1243.775024,1258.675049,1113.140869,1319294
2015-11-03,1264.000000,1273.900024,1259.250000,1271.724976,1124.681763,1364906
2015-11-04,1272.500000,1273.599976,1260.000000,1266.900024,1120.414795,991434
2015-11-05,1265.400024,1267.474976,1240.000000,1241.324951,1097.796997,1596098
2015-11-06,1246.000000,1259.125000,1241.724976,1252.875000,1108.011597,908024
2015-11-09,1247.500000,1251.375000,1234.300049,1235.675049,1092.800171,2021556
2015-11-10,1236.474976,1238.500000,1225.000000,1229.074951,1086.963135,1361920
2015-11-13,1219.025024,1219.025024,1193.275024,1198.699951,1060.100586,2743232
2015-11-16,1195.000000,1195.000000,1178.000000,1187.300049,1050.018677,2043528
2015-11-17,1190.250000,1199.224976,1187.500000,1195.275024,1057.071777,1985028
2015-11-18,1194.449951,1194.449951,1173.000000,1175.724976,1039.781982,1520352
2015-11-19,1182.675049,1190.800049,1176.000000,1181.275024,1044.690430,1866906
2015-11-20,1183.250000,1211.775024,1180.974976,1199.175049,1060.520752,2012126
2015-11-23,1202.650024,1206.699951,1191.125000,1195.525024,1057.292358,1088082
2015-11-24,1190.025024,1196.224976,1182.750000,1183.974976,1047.078613,998640
2015-11-26,1188.949951,1191.199951,1168.925049,1172.775024,1037.173096,2915292
2015-11-27,1174.000000,1179.724976,1166.250000,1176.675049,1040.622070,1737206
2015-11-30,1182.500000,1195.625000,1175.074951,1186.775024,1049.554321,4100048
2015-12-01,1181.449951,1189.025024,1178.525024,1180.949951,1044.402588,1721994
2015-12-02,1189.000000,1189.050049,1173.250000,1182.599976,1045.861938,1640296
2015-12-03,1180.000000,1186.500000,1173.500000,1175.375000,1039.472412,2283358
2015-12-04,1170.000000,1173.650024,1160.550049,1164.199951,1029.589478,1246092
2015-12-07,1166.099976,1171.949951,1157.625000,1159.900024,1025.786743,1382604
2015-12-08,1159.699951,1174.500000,1158.650024,1164.500000,1029.854980,1139964
2015-12-09,1168.949951,1186.400024,1160.000000,1183.824951,1046.945435,5282806
2015-12-10,1184.500000,1195.599976,1176.000000,1192.275024,1054.418091,1723988
2015-12-11,1191.500000,1195.974976,1181.625000,1193.000000,1055.059570,1652378
2015-12-14,1167.599976,1193.500000,1165.300049,1189.224976,1051.720947,2718532
2015-12-15,1189.224976,1192.500000,1181.525024,1187.925049,1050.571411,1135868
2015-12-16,1192.000000,1207.250000,1192.000000,1204.199951,1064.964600,1435934
2015-12-17,1207.500000,1222.500000,1196.675049,1219.875000,1078.827271,1618844
2015-12-18,1210.000000,1217.099976,1200.324951,1208.400024,1068.678955,3024970
2015-12-21,1209.974976,1225.000000,1203.425049,1223.199951,1081.767700,1610104
2015-12-22,1220.000000,1220.000000,1200.000000,1202.525024,1063.483032,1560858
2015-12-23,1207.500000,1217.500000,1205.275024,1212.900024,1072.658447,849834
2015-12-24,1210.500000,1219.099976,1202.000000,1217.125000,1076.395142,843160
2015-12-28,1214.000000,1233.199951,1210.099976,1231.349976,1088.975098,3704198
2015-12-29,1229.175049,1232.650024,1222.875000,1227.900024,1085.924316,1708524
2015-12-30,1226.525024,1229.500000,1206.150024,1209.150024,1069.342041,1605762
2015-12-31,1207.875000,1224.250000,1203.750000,1218.425049,1077.544800,1240318
2016-01-01,1219.500000,1219.500000,1206.125000,1208.199951,1068.501953,712262
2016-01-04,1205.074951,1207.000000,1183.025024,1184.800049,1047.807739,1870184
2016-01-05,1192.500000,1193.300049,1170.500000,1174.474976,1038.676025,2678020
2016-01-06,1175.099976,1193.074951,1175.099976,1190.800049,1053.113892,2653228
2016-01-07,1185.000000,1191.449951,1180.000000,1185.625000,1048.537231,3199580
2016-01-08,1192.500000,1203.675049,1186.250000,1198.800049,1060.188843,1907544
2016-01-11,1191.250000,1192.000000,1174.425049,1181.175049,1044.601563,2930228
2016-01-12,1181.349976,1182.500000,1150.800049,1163.525024,1028.992554,3482594
2016-01-13,1158.500000,1163.500000,1127.550049,1139.599976,1007.833801,4746092
